DateFrom,Close,Diff,Ratio,Volume
1,746000,-29000,0.962580645,474256
3,751000,5000,1.006702413,433517
1,752000,1000,1.001331558,283308
1,735000,-17000,0.977393617,506399
1,726000,-9000,0.987755102,431795
1,745000,19000,1.026170799,432328
3,753000,8000,1.010738255,313146
1,742000,-11000,0.985391766,325289
1,720000,-22000,0.970350404,511361
1,718000,-2000,0.997222222,643869
1,723000,5000,1.006963788,556471
3,718000,-5000,0.993084371,462501
1,729000,11000,1.015320334,392735
1,733000,4000,1.005486968,343413
1,712000,-21000,0.971350614,372678
1,722000,10000,1.014044944,304021
3,724000,2000,1.002770083,268529
1,727000,3000,1.004143646,392348
1,735000,8000,1.011004127,319471
1,720000,-15000,0.979591837,493655
1,714000,-6000,0.991666667,431219
3,733000,19000,1.026610644,401154
1,728000,-5000,0.993178718,360189
1,750000,22000,1.03021978,592768
1,759000,9000,1.012,454874
1,755000,-4000,0.994729908,343254
3,759000,4000,1.005298013,287577
1,742000,-17000,0.977602108,354074
1,749000,7000,1.009433962,212203
1,743000,-6000,0.991989319,235965
1,712000,-31000,0.958277254,461546
3,720000,8000,1.011235955,375024
1,737000,17000,1.023611111,345119
1,747000,10000,1.013568521,334674
1,759000,12000,1.016064257,319650
1,762000,3000,1.003952569,366735
3,771000,9000,1.011811024,328937
1,772000,1000,1.001297017,201770
1,778000,6000,1.007772021,355466
1,788000,10000,1.01285347,890563
1,785000,-3000,0.996192893,325305
3,779000,-6000,0.992356688,309921
1,777000,-2000,0.997432606,245386
1,780000,3000,1.003861004,399054
1,765000,-15000,0.980769231,317165
1,773000,8000,1.010457516,405901
3,771000,-2000,0.997412678,291506
1,781000,10000,1.012970169,245299
1,784000,3000,1.003841229,249800
1,790000,6000,1.007653061,406192
4,787000,-3000,0.996202532,235165
1,786000,-1000,0.998729352,136802
1,799000,13000,1.01653944,294738
5,809000,10000,1.012515645,239016
1,822000,13000,1.016069221,558517
1,841000,19000,1.023114355,458977
1,813000,-28000,0.966706302,442159
1,821000,8000,1.009840098,295551
3,797000,-24000,0.970767357,397922
1,809000,12000,1.015056462,384361
1,797000,-12000,0.985166873,267506
1,827000,30000,1.037641154,531031
1,842000,15000,1.018137848,398112
3,843000,1000,1.001187648,261208
1,823000,-20000,0.976275208,240825
1,834000,11000,1.013365735,384017
1,850000,16000,1.019184652,339802
1,825000,-25000,0.970588235,469210
3,842000,17000,1.020606061,411568
1,815000,-27000,0.967933492,374446
1,800000,-15000,0.981595092,370323
1,808000,8000,1.01,275916
1,784000,-24000,0.97029703,457082
3,777000,-7000,0.991071429,500744
1,772000,-5000,0.993564994,393543
1,777000,5000,1.006476684,329354
1,776000,-1000,0.998712999,239434
1,750000,-26000,0.966494845,514115
3,748000,-2000,0.997333333,437830
1,761000,13000,1.017379679,336684
1,755000,-6000,0.992115637,263484
1,763000,8000,1.010596026,264166
1,750000,-13000,0.982961992,457586
4,756000,6000,1.008,154471
1,779000,23000,1.03042328,279943
1,775000,-4000,0.994865212,145038
1,760000,-15000,0.980645161,221880
3,773000,13000,1.017105263,231611
1,767000,-6000,0.992238034,251377
1,752000,-15000,0.980443286,301050
1,736000,-16000,0.978723404,385478
1,744000,8000,1.010869565,311527
4,770000,26000,1.034946237,469894
1,771000,1000,1.001298701,194271
1,761000,-10000,0.987029831,204101
1,775000,14000,1.018396846,235094
3,786000,11000,1.014193548,391266
1,786000,0,1,244235
1,784000,-2000,0.997455471,227352
1,778000,-6000,0.992346939,392620
1,778000,0,1,199959
3,768000,-10000,0.98714653,223131
1,765000,-3000,0.99609375,330963
1,798000,33000,1.043137255,436813
1,797000,-1000,0.998746867,307870
1,804000,7000,1.008782936,214224
3,801000,-3000,0.996268657,183836
1,809000,8000,1.009987516,198466
1,819000,10000,1.012360939,318539
1,819000,0,1,189633
1,820000,1000,1.001221001,209633
3,818000,-2000,0.997560976,155127
1,814000,-4000,0.995110024,240848
1,818000,4000,1.004914005,433996
1,845000,27000,1.033007335,561361
1,857000,12000,1.014201183,418141
3,870000,13000,1.015169195,304034
1,869000,-1000,0.998850575,329885
1,859000,-10000,0.98849252,388371
1,863000,4000,1.004656577,268954
1,856000,-7000,0.99188876,275153
3,830000,-26000,0.969626168,497940
1,828000,-2000,0.997590361,408927
1,845000,17000,1.020531401,307387
1,855000,10000,1.01183432,364968
1,848000,-7000,0.991812865,220062
3,827000,-21000,0.975235849,247142
1,828000,1000,1.00120919,271430
1,852000,24000,1.028985507,264004
1,841000,-11000,0.987089202,343235
1,830000,-11000,0.986920333,308840
3,834000,4000,1.004819277,260187
1,835000,1000,1.001199041,260810
1,825000,-10000,0.988023952,320150
1,825000,0,1,226743
1,849000,24000,1.029090909,454217
3,829000,-20000,0.976442874,291078
1,834000,5000,1.006031363,182769
2,814000,-20000,0.976019185,451403
1,794000,-20000,0.975429975,757740
3,803000,9000,1.011335013,328711
1,791000,-12000,0.98505604,449960
1,789000,-2000,0.997471555,315190
1,813000,24000,1.030418251,318013
1,810000,-3000,0.996309963,293486
3,784000,-26000,0.967901235,529219
1,792000,8000,1.010204082,362876
1,773000,-19000,0.976010101,359741
1,756000,-17000,0.978007762,395450
4,758000,2000,1.002645503,354086
1,741000,-17000,0.977572559,509791
1,750000,9000,1.012145749,458879
1,772000,22000,1.029333333,443470
1,778000,6000,1.007772021,448979
3,776000,-2000,0.997429306,255493
1,768000,-8000,0.989690722,227647
2,777000,9000,1.01171875,292988
1,793000,16000,1.020592021,251977
3,787000,-6000,0.992433796,303231
1,785000,-2000,0.997458704,289996
1,770000,-15000,0.98089172,358299
1,773000,3000,1.003896104,355387
1,797000,24000,1.031047865,365661
3,807000,10000,1.012547051,241893
1,798000,-9000,0.988847584,190571
1,819000,21000,1.026315789,376470
1,817000,-2000,0.997557998,232976
1,822000,5000,1.006119951,191590
3,830000,8000,1.00973236,284614
1,816000,-14000,0.98313253,295882
1,805000,-11000,0.986519608,349799
1,820000,15000,1.01863354,283044
1,805000,-15000,0.981707317,339652
3,796000,-9000,0.988819876,260534
1,792000,-4000,0.994974874,251200
1,774000,-18000,0.977272727,534169
1,766000,-8000,0.989664083,444128
1,767000,1000,1.001305483,232822
3,767000,0,1,199912
1,775000,8000,1.010430248,357591
1,769000,-6000,0.992258065,323603
1,775000,6000,1.007802341,295057
1,796000,21000,1.027096774,372119
3,802000,6000,1.007537688,251949
1,796000,-6000,0.992518703,306793
1,824000,28000,1.035175879,663692
1,820000,-4000,0.995145631,321279
1,802000,-18000,0.97804878,338668
3,795000,-7000,0.99127182,291736
1,798000,3000,1.003773585,231568
1,817000,19000,1.023809524,331176
1,808000,-9000,0.988984088,308791
1,811000,3000,1.003712871,282256
3,818000,7000,1.008631319,212349
1,829000,11000,1.013447433,381767
1,837000,8000,1.009650181,464964
1,827000,-10000,0.988052569,297306
1,810000,-17000,0.979443773,327980
3,810000,0,1,249101
1,815000,5000,1.00617284,262119
1,806000,-9000,0.988957055,212333
1,804000,-2000,0.99751861,280571
1,801000,-3000,0.996268657,245935
3,802000,1000,1.001248439,182763
1,793000,-9000,0.988778055,281217
1,779000,-14000,0.982345523,359158
1,766000,-13000,0.983311938,427213
1,781000,15000,1.019582245,285498
3,782000,1000,1.00128041,205600
1,782000,0,1,289529
1,778000,-4000,0.99488491,234318
1,789000,11000,1.014138817,243598
1,784000,-5000,0.993662864,246612
3,790000,6000,1.007653061,181631
1,783000,-7000,0.991139241,227308
1,772000,-11000,0.985951469,185265
1,773000,1000,1.001295337,208802
1,766000,-7000,0.990944373,254964
3,776000,10000,1.01305483,139689
1,756000,-20000,0.974226804,441039
1,752000,-4000,0.994708995,389034
1,759000,7000,1.009308511,365430
1,761000,2000,1.002635046,441650
3,780000,19000,1.024967148,394173
1,788000,8000,1.01025641,320720
1,771000,-17000,0.978426396,219092
1,756000,-15000,0.980544747,616508
1,766000,10000,1.013227513,279780
3,770000,4000,1.005221932,234821
1,760000,-10000,0.987012987,371199
1,757000,-3000,0.996052632,388837
1,757000,0,1,234682
1,773000,16000,1.021136063,447386
3,780000,7000,1.009055627,296151
4,762000,-18000,0.976923077,655336
3,755000,-7000,0.990813648,502143
1,745000,-10000,0.986754967,466314
1,772000,27000,1.036241611,706961
1,777000,5000,1.006476684,337110
1,777000,0,1,296115
3,780000,3000,1.003861004,256707
1,773000,-7000,0.991025641,286003
1,793000,20000,1.025873221,471103
1,770000,-23000,0.970996217,510843
1,758000,-12000,0.984415584,542515
3,753000,-5000,0.993403694,375689
1,746000,-7000,0.990703851,367827
1,744000,-2000,0.997319035,408294
1,750000,6000,1.008064516,534200
1,754000,4000,1.005333333,493723
3,751000,-3000,0.99602122,276088
1,741000,-10000,0.986684421,389000
1,745000,4000,1.005398111,369482
1,765000,20000,1.026845638,567408
1,777000,12000,1.015686275,408511
3,771000,-6000,0.992277992,247069
1,763000,-8000,0.989623865,312581
1,753000,-10000,0.98689384,334655
1,764000,11000,1.014608234,292632
1,745000,-19000,0.97513089,461219
3,747000,2000,1.002684564,296756
1,740000,-7000,0.990629183,330734
1,740000,0,1,357499
1,763000,23000,1.031081081,546250
1,776000,13000,1.017038008,703301
3,778000,2000,1.00257732,279228
1,774000,-4000,0.994858612,256033
1,790000,16000,1.020671835,421760
1,767000,-23000,0.970886076,890506
1,778000,11000,1.014341591,566513
3,808000,30000,1.038560411,717849
1,811000,3000,1.003712871,589501
1,795000,-16000,0.98027127,342462
1,799000,4000,1.005031447,265920
1,818000,19000,1.023779725,387103
3,848000,30000,1.036674817,721148
1,840000,-8000,0.990566038,365604
1,851000,11000,1.013095238,635840
1,845000,-6000,0.992949471,367190
1,837000,-8000,0.990532544,313586
3,836000,-1000,0.998805257,308021
1,826000,-10000,0.988038278,424110
1,820000,-6000,0.992736077,375543
1,859000,39000,1.047560976,612168
1,894000,35000,1.040745052,787477
3,890000,-4000,0.995525727,336751
1,901000,11000,1.012359551,498121
1,888000,-13000,0.985571587,336065
1,917000,29000,1.032657658,588441
1,919000,2000,1.002181025,255141
3,930000,11000,1.011969532,307186
1,929000,-1000,0.998924731,442522
1,916000,-13000,0.986006459,328988
1,911000,-5000,0.994541485,233684
1,926000,15000,1.016465423,345944
3,932000,6000,1.006479482,338235
1,936000,4000,1.004291845,251986
1,939000,3000,1.003205128,332536
1,936000,-3000,0.996805112,219710
1,925000,-11000,0.988247863,169433
3,922000,-3000,0.996756757,210484
1,938000,16000,1.017353579,313014
1,945000,7000,1.007462687,238378
1,949000,4000,1.004232804,183630
4,958000,9000,1.009483667,264821
1,958000,0,1,274262
1,942000,-16000,0.983298539,335750
1,930000,-12000,0.987261146,387208
1,921000,-9000,0.990322581,462796
3,917000,-4000,0.995656895,366535
1,913000,-4000,0.99563795,391016
1,930000,17000,1.018619934,411116
1,922000,-8000,0.991397849,564797
1,933000,11000,1.011930586,307647
3,949000,16000,1.017148982,411642
1,969000,20000,1.021074816,592627
1,997000,28000,1.028895769,666864
1,982000,-15000,0.984954865,304888
1,971000,-11000,0.988798371,333328
3,971000,0,1,272187
1,975000,4000,1.004119464,279411
1,998000,23000,1.023589744,267050
1,994000,-4000,0.995991984,307340
1,1010000,16000,1.016096579,382379
3,981000,-29000,0.971287129,428238
1,983000,2000,1.002038736,269369
6,972000,-11000,0.988809766,485044
1,961000,-11000,0.988683128,609670
1,960000,-1000,0.998959417,419693
1,936000,-24000,0.975,613386
1,915000,-21000,0.977564103,529798
3,953000,38000,1.041530055,391316
1,958000,5000,1.00524659,362116
1,945000,-13000,0.986430063,303653
1,954000,9000,1.00952381,286971
1,960000,6000,1.006289308,205077
3,948000,-12000,0.9875,275017
1,938000,-10000,0.989451477,243631
1,930000,-8000,0.991471215,343860
1,929000,-1000,0.998924731,362218
1,926000,-3000,0.996770721,303624
3,923000,-3000,0.996760259,325496
2,918000,-5000,0.994582882,322686
1,923000,5000,1.005446623,361484
1,945000,22000,1.02383532,371383
3,906000,-39000,0.958730159,637672
1,899000,-7000,0.992273731,498108
1,890000,-9000,0.989988877,525926
1,866000,-24000,0.973033708,832604
1,862000,-4000,0.995381062,537680
3,900000,38000,1.044083527,666500
1,860000,-40000,0.955555556,726264
1,886000,26000,1.030232558,798781
1,890000,4000,1.004514673,450104
1,891000,1000,1.001123596,383321
3,890000,-1000,0.998877666,289470
1,875000,-15000,0.983146067,436206
1,873000,-2000,0.997714286,504580
1,880000,7000,1.008018328,307851
1,910000,30000,1.034090909,621562
3,916000,6000,1.006593407,317804
1,916000,0,1,344082
1,926000,10000,1.010917031,413703
1,932000,6000,1.006479482,527531
1,940000,8000,1.008583691,449434
3,945000,5000,1.005319149,334335
1,945000,0,1,238440
1,923000,-22000,0.976719577,549437
1,909000,-14000,0.984832069,435625
1,898000,-11000,0.98789879,519669
3,894000,-4000,0.995545657,411656
1,882000,-12000,0.986577181,315339
1,901000,19000,1.02154195,332555
1,900000,-1000,0.998890122,505314
1,888000,-12000,0.986666667,445495
3,867000,-21000,0.976351351,548374
1,875000,8000,1.00922722,461573
1,916000,41000,1.046857143,640885
1,928000,12000,1.013100437,541437
1,904000,-24000,0.974137931,376509
3,889000,-15000,0.98340708,286779
1,897000,8000,1.008998875,383493
1,924000,27000,1.030100334,527588
1,900000,-24000,0.974025974,416068
1,893000,-7000,0.992222222,428300
3,932000,39000,1.043673012,650897
1,938000,6000,1.006437768,507330
1,915000,-23000,0.975479744,515397
2,899000,-16000,0.982513661,472749
3,891000,-8000,0.991101224,270867
2,892000,1000,1.001122334,447275
1,885000,-7000,0.992152466,552322
1,916000,31000,1.035028249,668760
3,901000,-15000,0.983624454,322474
1,890000,-11000,0.987791343,230999
1,893000,3000,1.003370787,331586
1,880000,-13000,0.985442329,386904
1,882000,2000,1.002272727,221399
3,873000,-9000,0.989795918,281120
1,865000,-8000,0.990836197,289770
1,856000,-9000,0.989595376,320361
1,879000,23000,1.026869159,279370
1,891000,12000,1.013651877,429552
3,884000,-7000,0.992143659,205872
1,902000,18000,1.020361991,477751
1,911000,9000,1.009977827,313570
1,883000,-28000,0.969264544,331659
1,885000,2000,1.002265006,201342
4,887000,2000,1.002259887,302202
1,877000,-10000,0.988726043,258777
1,865000,-12000,0.98631699,430224
1,851000,-14000,0.983815029,391732
3,853000,2000,1.002350176,301249
1,863000,10000,1.011723329,212854
1,865000,2000,1.002317497,265662
1,848000,-17000,0.980346821,238811
1,819000,-29000,0.965801887,721162
3,800000,-19000,0.976800977,471610
1,814000,14000,1.0175,376888
1,826000,12000,1.014742015,330608
1,831000,5000,1.006053269,277168
1,852000,21000,1.025270758,469063
3,835000,-17000,0.980046948,304145
1,832000,-3000,0.996407186,239002
1,833000,1000,1.001201923,206964
1,826000,-7000,0.991596639,328179
1,855000,29000,1.035108959,442661
3,878000,23000,1.026900585,428789
1,899000,21000,1.023917995,422144
1,898000,-1000,0.998887653,224302
1,880000,-18000,0.979955457,357224
1,885000,5000,1.005681818,241409
3,865000,-20000,0.97740113,319490
1,850000,-15000,0.98265896,247944
1,843000,-7000,0.991764706,328612
1,831000,-12000,0.985765125,407267
1,832000,1000,1.001203369,272436
3,813000,-19000,0.977163462,363781
1,822000,9000,1.011070111,290742
1,851000,29000,1.035279805,421583
1,842000,-9000,0.989424207,206871
1,850000,8000,1.009501188,243592
3,847000,-3000,0.996470588,189936
1,850000,3000,1.003541913,225198
1,845000,-5000,0.994117647,201589
1,837000,-8000,0.990532544,272463
1,844000,7000,1.008363202,301783
3,870000,26000,1.030805687,388648
1,852000,-18000,0.979310345,269731
1,833000,-19000,0.977699531,408344
1,821000,-12000,0.985594238,346155
1,789000,-32000,0.961023143,607850
3,760000,-29000,0.963244613,605927
1,724000,-36000,0.952631579,985984
1,720000,-4000,0.994475138,984890
1,708000,-12000,0.983333333,791603
1,707000,-1000,0.998587571,676892
4,750000,43000,1.060820368,600851
1,752000,2000,1.002666667,292997
1,709000,-43000,0.942819149,706720
1,680000,-29000,0.95909732,579412
3,691000,11000,1.016176471,418013
1,723000,32000,1.046309696,492346
1,708000,-15000,0.979253112,370173
1,725000,17000,1.024011299,380796
1,726000,1000,1.00137931,212246
3,733000,7000,1.009641873,260037
1,742000,9000,1.012278308,252592
1,744000,2000,1.002695418,289910
1,771000,27000,1.036290323,716675
1,769000,-2000,0.997405966,258308
3,731000,-38000,0.950585176,277078
1,727000,-4000,0.994528044,264267
1,773000,46000,1.063273728,350250
1,798000,25000,1.032341527,574610
1,780000,-18000,0.977443609,361653
5,753000,-27000,0.965384615,550819
1,771000,18000,1.023904382,426367
1,798000,27000,1.035019455,476222
3,808000,10000,1.012531328,246553
1,811000,3000,1.003712871,279950
1,813000,2000,1.002466091,341262
1,790000,-23000,0.971709717,306622
1,758000,-32000,0.959493671,436458
3,775000,17000,1.022427441,480376
1,804000,29000,1.037419355,330526
1,807000,3000,1.003731343,486339
1,837000,30000,1.037174721,553509
1,840000,3000,1.003584229,515612
4,828000,-12000,0.985714286,657900
1,842000,14000,1.016908213,642056
1,855000,13000,1.01543943,599380
1,860000,5000,1.005847953,530184
3,874000,14000,1.01627907,344925
1,881000,7000,1.008009153,458310
1,898000,17000,1.019296254,430570
1,890000,-8000,0.991091314,325323
1,886000,-4000,0.995505618,217010
3,890000,4000,1.004514673,213511
1,883000,-7000,0.992134831,276886
1,886000,3000,1.003397508,214082
1,907000,21000,1.023702032,568732
1,917000,10000,1.011025358,466140
3,941000,24000,1.026172301,375385
1,945000,4000,1.004250797,364160
1,934000,-11000,0.988359788,250095
1,924000,-10000,0.989293362,348861
1,945000,21000,1.022727273,537687
3,968000,23000,1.024338624,475848
1,990000,22000,1.022727273,619673
1,971000,-19000,0.980808081,569092
1,967000,-4000,0.995880536,328174
1,1005000,38000,1.039296794,534096
3,993000,-12000,0.988059701,280361
1,970000,-23000,0.976837865,341398
1,985000,15000,1.015463918,386085
1,935000,-50000,0.949238579,620121
1,983000,48000,1.051336898,484935
3,996000,13000,1.013224822,282721
1,996000,0,1,234742
1,975000,-21000,0.978915663,338687
1,980000,5000,1.005128205,258867
1,963000,-17000,0.982653061,326206
3,950000,-13000,0.986500519,255838
1,963000,13000,1.013684211,240812
1,935000,-28000,0.970924195,306714
1,943000,8000,1.00855615,273615
1,947000,4000,1.004241782,233788
3,978000,31000,1.032734952,314480
1,1005000,27000,1.027607362,551769
1,1004000,-1000,0.999004975,391588
1,1074000,70000,1.069721116,694343
1,1050000,-24000,0.977653631,438359
3,1066000,16000,1.015238095,296962
1,1044000,-22000,0.979362101,290571
1,1056000,12000,1.011494253,394938
1,1064000,8000,1.007575758,517860
1,1053000,-11000,0.989661654,276084
3,1084000,31000,1.029439696,243271
1,1050000,-34000,0.968634686,264200
1,1040000,-10000,0.99047619,421287
1,1015000,-25000,0.975961538,339260
1,1045000,30000,1.02955665,245264
3,1007000,-38000,0.963636364,409706
1,1012000,5000,1.004965243,275006
1,1057000,45000,1.044466403,408059
1,1052000,-5000,0.995269631,212691
1,1068000,16000,1.015209125,245981
3,1066000,-2000,0.998127341,124325
1,1073000,7000,1.006566604,222673
1,1061000,-12000,0.988816403,220477
1,1058000,-3000,0.997172479,218478
4,1080000,22000,1.020793951,263027
1,1105000,25000,1.023148148,338555
1,1080000,-25000,0.977375566,342074
1,1055000,-25000,0.976851852,345968
1,1040000,-15000,0.985781991,376325
3,1016000,-24000,0.976923077,385660
1,1026000,10000,1.00984252,408296
1,1021000,-5000,0.995126706,382203
1,1028000,7000,1.006856024,370220
1,1046000,18000,1.017509728,292615
3,1030000,-16000,0.984703633,232299
1,1036000,6000,1.005825243,341688
1,1030000,-6000,0.994208494,307193
1,1072000,42000,1.040776699,447716
1,1105000,33000,1.030783582,511016
5,1114000,9000,1.008144796,455026
1,1113000,-1000,0.999102334,353103
1,1125000,12000,1.010781671,254824
3,1115000,-10000,0.991111111,327089
1,1107000,-8000,0.992825112,434627
1,1079000,-28000,0.974706414,456993
1,1080000,1000,1.000926784,448053
1,1066000,-14000,0.987037037,356028
3,1074000,8000,1.00750469,316750
1,1093000,19000,1.017690875,238439
1,1092000,-1000,0.999085087,236188
1,1084000,-8000,0.992673993,480117
1,1062000,-22000,0.979704797,371582
3,1083000,21000,1.019774011,320345
1,1080000,-3000,0.997229917,246348
1,1135000,55000,1.050925926,570447
1,1135000,0,1,308236
1,1176000,41000,1.036123348,346169
3,1175000,-1000,0.99914966,296283
1,1180000,5000,1.004255319,216165
1,1197000,17000,1.01440678,235585
1,1160000,-37000,0.96908939,465184
1,1180000,20000,1.017241379,284806
3,1171000,-9000,0.992372881,165466
1,1185000,14000,1.011955594,332962
1,1206000,21000,1.017721519,345566
2,1182000,-24000,0.980099502,360474
3,1174000,-8000,0.99323181,223505
1,1180000,6000,1.005110733,211457
1,1172000,-8000,0.993220339,230431
1,1180000,8000,1.006825939,405408
1,1230000,50000,1.042372881,364576
3,1210000,-20000,0.983739837,236539
1,1221000,11000,1.009090909,239711
1,1250000,29000,1.023751024,365593
1,1250000,0,1,280776
1,1238000,-12000,0.9904,361404
3,1260000,22000,1.017770598,237637
1,1267000,7000,1.005555556,238710
1,1242000,-25000,0.98026835,258271
1,1258000,16000,1.012882448,253509
1,1261000,3000,1.002384738,216372
3,1275000,14000,1.0111023,184756
1,1311000,36000,1.028235294,283727
1,1302000,-9000,0.993135011,198291
1,1280000,-22000,0.983102919,233400
1,1275000,-5000,0.99609375,305634
3,1299000,24000,1.018823529,251659
1,1335000,36000,1.027713626,330158
1,1320000,-15000,0.988764045,291987
1,1330000,10000,1.007575758,258427
1,1332000,2000,1.001503759,205793
3,1317000,-15000,0.988738739,171452
1,1311000,-6000,0.995444191,223522
2,1273000,-38000,0.971014493,504813
1,1268000,-5000,0.99607227,708184
3,1259000,-9000,0.992902208,304448
1,1249000,-10000,0.992057188,291046
1,1293000,44000,1.035228183,345075
1,1307000,14000,1.010827533,263128
1,1282000,-25000,0.980872226,198011
3,1279000,-3000,0.997659906,167768
1,1283000,4000,1.003127443,264767
1,1305000,22000,1.017147311,276432
1,1340000,35000,1.026819923,329590
1,1374000,34000,1.025373134,318107
3,1390000,16000,1.011644833,315142
2,1410000,20000,1.014388489,368415
1,1401000,-9000,0.993617021,206541
1,1360000,-41000,0.970735189,409686
3,1342000,-18000,0.986764706,378169
1,1341000,-1000,0.999254844,240972
1,1331000,-10000,0.992542878,253234
1,1327000,-4000,0.996994741,262900
1,1303000,-24000,0.981914092,272528
3,1314000,11000,1.008442057,301842
1,1311000,-3000,0.997716895,311162
1,1230000,-81000,0.938215103,769778
1,1223000,-7000,0.994308943,660822
1,1166000,-57000,0.953393295,600475
3,1209000,43000,1.036878216,474055
1,1240000,31000,1.025641026,476611
1,1221000,-19000,0.984677419,323142
1,1225000,4000,1.003276003,305025
1,1225000,0,1,203285
4,1238000,13000,1.010612245,216307
1,1226000,-12000,0.990306947,253065
1,1211000,-15000,0.98776509,442138
1,1233000,22000,1.018166804,271089
3,1196000,-37000,0.96999189,361375
1,1203000,7000,1.005852843,256978
2,1265000,62000,1.051537822,418567
1,1247000,-18000,0.985770751,199127
3,1268000,21000,1.016840417,198124
1,1255000,-13000,0.989747634,176104
1,1271000,16000,1.012749004,191452
1,1261000,-10000,0.992132179,439901
1,1217000,-44000,0.965107058,608084
3,1243000,26000,1.02136401,352163
1,1244000,1000,1.000804505,296788
1,1252000,8000,1.006430868,264754
1,1227000,-25000,0.980031949,255075
1,1182000,-45000,0.963325183,625887
3,1132000,-50000,0.957698816,826362
1,1139000,7000,1.006183746,505670
1,1167000,28000,1.024582968,470840
1,1168000,1000,1.000856898,207967
1,1201000,33000,1.028253425,372089
3,1174000,-27000,0.977518734,382135
1,1175000,1000,1.000851789,316031
1,1191000,16000,1.013617021,383175
1,1185000,-6000,0.994962217,181371
1,1161000,-24000,0.979746835,423178
3,1126000,-35000,0.969853575,425646
1,1127000,1000,1.000888099,354414
1,1118000,-9000,0.992014197,360026
1,1091000,-27000,0.975849732,497172
1,1139000,48000,1.043996334,541415
3,1152000,13000,1.011413521,305239
1,1168000,16000,1.013888889,317706
1,1154000,-14000,0.988013699,292361
1,1195000,41000,1.035528596,496942
1,1191000,-4000,0.99665272,239842
3,1162000,-29000,0.975650714,256887
1,1170000,8000,1.006884682,291961
1,1158000,-12000,0.98974359,272197
1,1172000,14000,1.01208981,273095
1,1233000,61000,1.052047782,533724
3,1275000,42000,1.03406326,382267
1,1309000,34000,1.026666667,674713
1,1300000,-9000,0.993124523,380782
1,1263000,-37000,0.971538462,319025
1,1243000,-20000,0.984164687,311653
3,1298000,55000,1.044247788,245783
1,1294000,-4000,0.996918336,205168
1,1320000,26000,1.020092736,389183
1,1340000,20000,1.015151515,612253
1,1348000,8000,1.005970149,294665
3,1325000,-23000,0.982937685,197821
1,1345000,20000,1.01509434,287937
2,1345000,0,1,296483
1,1295000,-50000,0.962825279,552856
3,1283000,-12000,0.990733591,398896
1,1282000,-1000,0.999220577,306304
1,1264000,-18000,0.985959438,320624
1,1287000,23000,1.018196203,277155
1,1275000,-12000,0.990675991,281544
3,1180000,-95000,0.925490196,1276069
1,1195000,15000,1.012711864,555348
1,1230000,35000,1.029288703,468311
1,1215000,-15000,0.987804878,324228
1,1233000,18000,1.014814815,406026
3,1218000,-15000,0.98783455,278076
1,1218000,0,1,198331
1,1189000,-29000,0.976190476,347639
1,1196000,7000,1.0058873,247475
1,1250000,54000,1.045150502,510248
3,1250000,0,1,317674
1,1256000,6000,1.0048,197816
1,1294000,38000,1.030254777,369465
1,1301000,7000,1.005409583,389799
1,1336000,35000,1.026902383,497450
3,1315000,-21000,0.984281437,297920
1,1315000,0,1,224646
1,1314000,-1000,0.999239544,242291
1,1287000,-27000,0.979452055,283996
1,1302000,15000,1.011655012,298268
3,1327000,25000,1.019201229,263909
1,1327000,0,1,226960
1,1325000,-2000,0.998492841,241091
1,1338000,13000,1.009811321,290832
1,1346000,8000,1.005979073,358127
4,1369000,23000,1.017087667,267525
2,1367000,-2000,0.99853908,382544
1,1370000,3000,1.002194587,356576
3,1373000,3000,1.002189781,240752
1,1372000,-1000,0.999271668,175773
1,1325000,-47000,0.96574344,259534
1,1304000,-21000,0.984150943,475597
1,1296000,-8000,0.993865031,299545
3,1300000,4000,1.00308642,206680
1,1330000,30000,1.023076923,213426
1,1336000,6000,1.004511278,179691
1,1337000,1000,1.000748503,209969
1,1302000,-35000,0.97382199,279399
3,1315000,13000,1.009984639,234823
1,1313000,-2000,0.998479087,185071
1,1300000,-13000,0.99009901,269090
1,1322000,22000,1.016923077,237622
1,1287000,-35000,0.973524962,275877
3,1299000,12000,1.009324009,228961
1,1298000,-1000,0.999230177,132877
1,1310000,12000,1.009244992,212097
1,1297000,-13000,0.990076336,209112
1,1327000,30000,1.023130301,370428
3,1341000,14000,1.010550113,261241
1,1349000,8000,1.005965697,179636
1,1362000,13000,1.009636768,193528
1,1350000,-12000,0.991189427,306532
1,1341000,-9000,0.993333333,291006
3,1345000,4000,1.002982849,139185
1,1349000,4000,1.002973978,146517
1,1355000,6000,1.004447739,208720
1,1331000,-24000,0.982287823,199182
1,1307000,-24000,0.981968445,243451
3,1332000,25000,1.019127774,202750
1,1364000,32000,1.024024024,268406
1,1384000,20000,1.014662757,355608
1,1417000,33000,1.023843931,298619
1,1437000,20000,1.014114326,246441
3,1404000,-33000,0.977035491,274997
1,1416000,12000,1.008547009,236724
1,1413000,-3000,0.997881356,281116
1,1414000,1000,1.000707714,261466
1,1406000,-8000,0.994342291,328552
3,1430000,24000,1.017069701,204417
1,1430000,0,1,190098
1,1455000,25000,1.017482517,248728
1,1454000,-1000,0.999312715,284974
1,1480000,26000,1.017881706,317649
3,1491000,11000,1.007432432,261122
1,1476000,-15000,0.989939638,253147
1,1490000,14000,1.009485095,304889
1,1533000,43000,1.02885906,613610
1,1515000,-18000,0.988258317,278105
