DATE,END,RATIO,GOES,START,HIGH,LOW,TRADE,AMT
1995-12-21,899.86,7.82,0.88,891.25,899.84,889.42,23426,479268000000 
1995-12-22,894.67,-5.19,-0.58,899.95,902.9,891.55,20733,456541000000 
1995-12-23,893.11,-1.56,-0.17,894.72,899.17,893.06,12879,285005000000 
1995-12-26,876.37,-16.74,-1.87,892.95,894.76,876.37,23070,421035000000 
1995-12-27,882.94,6.57,0.75,876.05,882.94,872.6,25154,498300000000 
1996-01-03,888.85,5.91,0.67,882.29,889.59,880.45,9486,206554000000 
1996-01-04,859.97,-28.88,-3.25,888.6,890.87,859.97,18279,392339000000 
1996-01-05,856.62,-3.35,-0.39,858.84,858.84,844.04,18782,334469000000 
1996-01-06,858.36,1.74,0.2,856.49,862.64,856.49,12744,224323000000 
1996-01-08,866.81,8.45,0.98,857.49,876.1,850.67,22036,361553000000 
1996-01-09,881.99,15.18,1.75,867.45,882.79,867.45,23114,398586000000 
1996-01-10,885.77,3.78,0.43,882.09,885.77,872.04,24671,480564000000 
1996-01-11,883.96,-1.81,-0.2,885.51,894.49,883.43,28633,516035000000 
1996-01-12,878.64,-5.32,-0.6,883.57,886.07,878.55,23187,425328000000 
1996-01-13,874.46,-4.18,-0.48,878.02,880.53,873.6,15339,280644000000 
1996-01-15,865.46,-9,-1.03,873.92,878.59,865.3,20400,351026000000 
1996-01-16,868.27,2.81,0.32,864.84,875.23,859.74,20249,348687000000 
1996-01-17,857.06,-11.21,-1.29,866.64,870.4,856.57,19453,319923000000 
1996-01-18,849.14,-7.92,-0.92,856.5,856.5,845.07,18076,309778000000 
1996-01-19,848.07,-1.07,-0.13,846.83,853.25,841.89,19970,319060000000 
1996-01-20,842.72,-5.35,-0.63,848.02,848.19,837.01,12463,198628000000 
1996-01-22,842.8,0.08,0.01,842.64,849.16,839.52,18611,295190000000 
1996-01-23,850.83,8.03,0.95,842.67,853.88,842.66,22324,346422000000 
1996-01-24,865.55,14.72,1.73,850.96,865.56,850.96,23408,383018000000 
1996-01-25,868.17,2.62,0.3,865.64,869.42,862.55,25952,429565000000 
1996-01-26,867.38,-0.79,-0.09,868.59,872.84,866.34,28867,437621000000 
1996-01-27,864.77,-2.61,-0.3,867.29,868.58,863.42,15425,243573000000 
1996-01-29,873.15,8.38,0.97,864.7,878.39,864.7,32074,531219000000 
1996-01-30,875.45,2.3,0.26,873.03,881.6,873.03,29868,518411000000 
1996-01-31,878.82,3.37,0.38,875.37,878.82,875.22,28364,536607000000 
1996-02-01,885.13,6.31,0.72,879.19,890.41,879.19,40107,779606000000 
1996-02-02,881.48,-3.65,-0.41,885.14,888,879.59,33761,639438000000 
1996-02-03,884.63,3.15,0.36,881.46,887.62,881.46,18015,365577000000 
1996-02-05,890.68,6.05,0.68,884.77,893.01,884.63,27581,477703000000 
1996-02-06,881.21,-9.47,-1.06,890.74,894.62,879.91,30185,504882000000 
1996-02-07,883.77,2.56,0.29,881.19,885.06,878.65,24129,413067000000 
1996-02-08,889.01,5.24,0.59,883.2,890.89,883.2,31673,529367000000 
1996-02-09,881.88,-7.13,-0.8,889.1,892.51,881.84,28059,504720000000 
1996-02-10,875.21,-6.67,-0.76,879.81,880.12,875.16,15799,289060000000 
1996-02-12,865.12,-10.09,-1.15,874.83,877,865.1,21507,392044000000 
1996-02-13,858.18,-6.94,-0.8,864.18,864.18,853.03,21112,385339000000 
1996-02-14,869.98,11.8,1.38,858.49,870.01,856.73,23172,436060000000 
1996-02-15,869.35,-0.63,-0.07,869.98,874.47,868.91,30684,487335000000 
1996-02-16,878.03,8.68,1,869.04,879.98,869.04,32738,496085000000 
1996-02-17,889.34,11.31,1.29,878.37,889.46,878.37,19088,301980000000 
1996-02-21,883.23,-6.11,-0.69,889.27,891.65,883.23,23476,384217000000 
1996-02-22,881.6,-1.63,-0.18,882.76,883.3,877.58,22918,403275000000 
1996-02-23,876.55,-5.05,-0.57,881.77,883.06,876.39,22564,407092000000 
1996-02-24,868.61,-7.94,-0.91,878.17,878.17,868.2,14039,239890000000 
1996-02-26,859.05,-9.56,-1.1,869.11,885.81,859.05,26582,455611000000 
1996-02-27,859.87,0.82,0.1,858.73,862.98,852.24,20521,338797000000 
1996-02-28,855.21,-4.66,-0.54,859.74,864.86,855.11,19509,312441000000 
1996-02-29,852.83,-2.38,-0.28,855.06,855.06,847.77,19065,323043000000 
1996-03-02,856.51,3.68,0.43,852.76,857.28,852.7,13697,207540000000 
1996-03-04,855.1,-1.41,-0.16,858.22,861.75,853.97,17249,280367000000 
1996-03-05,857.72,2.62,0.31,855.22,860.12,854.46,16852,293622000000 
1996-03-06,851.06,-6.66,-0.78,857.49,858.05,848.88,19498,323904000000 
1996-03-07,842.22,-8.84,-1.04,850.78,850.78,840.73,17760,304966000000 
1996-03-08,849.15,6.93,0.82,842.42,849.24,842.42,17946,321841000000 
1996-03-09,863.63,14.48,1.71,849.24,863.63,849.24,17005,353390000000 
1996-03-11,848.26,-15.37,-1.78,863.59,863.59,848.26,17729,345126000000 
1996-03-12,844.42,-3.84,-0.45,848.06,851.44,840.24,25235,487770000000 
1996-03-13,838.87,-5.55,-0.66,842.78,844.76,837.54,20685,388526000000 
1996-03-14,844.43,5.56,0.66,838.22,849.45,834.79,25526,431403000000 
1996-03-15,856.48,12.05,1.43,845.48,858.32,845.48,25319,425587000000 
1996-03-16,856.58,0.1,0.01,856.92,857.92,851.47,15600,255555000000 
1996-03-18,854.46,-2.12,-0.25,855.8,860.52,853.54,20688,350207000000 
1996-03-19,860.13,5.67,0.66,854.28,860.92,854.28,21122,355530000000 
1996-03-20,869.98,9.85,1.15,861.67,870.83,861.67,24369,448413000000 
1996-03-21,868.2,-1.78,-0.2,870.91,871.9,864.9,21792,409603000000 
1996-03-22,872.04,3.84,0.44,868.17,872.96,868.05,23891,432565000000 
1996-03-23,868.76,-3.28,-0.38,872.41,872.64,867.92,16531,305739000000 
1996-03-25,863.27,-5.49,-0.63,869.05,869.99,862.28,19485,346849000000 
1996-03-26,859.07,-4.2,-0.49,863.01,864.95,857.79,18915,339895000000 
1996-03-27,857.21,-1.86,-0.22,859.11,861.65,855.6,18111,336474000000 
1996-03-28,856.56,-0.65,-0.08,857.96,862.11,854.97,21361,371100000000 
1996-03-29,866.76,10.2,1.19,856.49,866.82,856.19,16918,301366000000 
1996-03-30,874.16,7.4,0.85,867.14,874.18,867.14,15145,270281000000 
1996-04-01,878.47,4.31,0.49,876.57,884.16,869.39,73969,1504980000000 
1996-04-02,884.47,6,0.68,877.95,884.55,873.27,37164,679601000000 
1996-04-03,884.75,0.28,0.03,883.93,884.94,881.5,29381,475158000000 
1996-04-04,881.5,-3.25,-0.37,884.06,887.12,877.97,28642,471270000000 
1996-04-06,876.86,-4.64,-0.53,877.9,877.9,868.98,19695,322084000000 
1996-04-08,877.03,0.17,0.02,873.56,879.25,872.46,25959,458285000000 
1996-04-09,869.82,-7.21,-0.82,876.14,881.18,869.58,24221,426736000000 
1996-04-10,869.17,-0.65,-0.07,868.54,873.11,867.9,31753,569916000000 
1996-04-12,889.82,20.65,2.38,878.73,889.93,878.73,29549,467498000000 
1996-04-13,895.57,5.75,0.65,890.05,895.67,886.88,28715,426838000000 
1996-04-15,908.09,12.52,1.4,895.65,910.31,895.65,48113,715161000000 
1996-04-16,907.73,-0.36,-0.04,907.85,914.2,905.09,46569,741084000000 
1996-04-17,922.4,14.67,1.62,908.03,922.4,908.03,60189,880948000000 
1996-04-18,936.89,14.49,1.57,923.86,936.91,919.98,74039,1100180000000 
1996-04-19,948.37,11.48,1.23,938.13,948.94,935.67,67136,1149150000000 
1996-04-20,941.69,-6.68,-0.7,948.6,952.21,941.66,42809,724289000000 
1996-04-22,950.61,8.92,0.95,941.75,957.61,941.75,57146,1012050000000 
1996-04-23,940.55,-10.06,-1.06,951.47,957.95,940.55,52689,936486000000 
1996-04-24,956.61,16.06,1.71,940.5,956.65,934.53,46236,908031000000 
1996-04-25,964.69,8.08,0.84,957.56,977.44,957.56,57167,1198830000000 
1996-04-26,964.57,-0.12,-0.01,964.64,972.07,959.69,44154,967514000000 
1996-04-27,968.45,3.88,0.4,964.53,969.17,964.3,29736,619221000000 
1996-04-29,985.03,16.58,1.71,968.88,987.09,968.88,58449,1098110000000 
1996-04-30,980.9,-4.13,-0.42,984.93,991.24,978.04,68967,1239420000000 
1996-05-02,961.52,-19.38,-1.98,980.6,980.6,961.5,46820,888038000000 
1996-05-03,965.67,4.15,0.43,961.49,967.31,955.17,45136,825516000000 
1996-05-04,964.65,-1.02,-0.11,966.8,973.34,964.34,34180,656674000000 
1996-05-06,974.1,9.45,0.98,965.27,975.33,965.27,54856,1066650000000 
1996-05-07,986.84,12.74,1.31,975.28,989.86,975.28,63599,1359930000000 
1996-05-08,976.75,-10.09,-1.02,986.97,992.07,976.75,67951,1444470000000 
1996-05-09,959.14,-17.61,-1.8,976.24,976.24,959.14,49126,1022070000000 
1996-05-10,965.83,6.69,0.7,959.77,965.88,954.16,48016,1004370000000 
1996-05-11,970.64,4.81,0.5,967.41,973.3,964.2,34593,709563000000 
1996-05-13,978.73,8.09,0.83,970.81,982.47,970.81,56259,1112430000000 
1996-05-14,964.11,-14.62,-1.49,979.26,982.86,963.93,48761,952611000000 
1996-05-15,958.17,-5.94,-0.62,963.13,965.63,953.63,41377,819110000000 
1996-05-16,940.96,-17.21,-1.8,958.17,958.87,939.99,38680,711578000000 
1996-05-17,937.51,-3.45,-0.37,941.04,945.44,935.53,33796,692201000000 
1996-05-18,928.8,-8.71,-0.93,938.02,943.79,928.8,21506,478039000000 
1996-05-20,935.07,6.27,0.68,928.85,935.19,925.55,24299,536674000000 
1996-05-21,919.88,-15.19,-1.62,935.03,936.38,919.6,27817,663760000000 
1996-05-22,924,4.12,0.45,918.68,924.37,910.53,29505,668903000000 
1996-05-23,918.11,-5.89,-0.64,924.9,932.77,917.95,39970,1025470000000 
1996-05-25,911.76,-6.35,-0.69,919.54,919.54,910.58,18923,508473000000 
1996-05-27,920.43,8.67,0.95,911.45,920.6,903.77,28264,640489000000 
1996-05-28,906.21,-14.22,-1.54,920.93,921.28,906.15,25963,591472000000 
1996-05-29,894.29,-11.92,-1.32,905.91,911.67,894.03,29253,600230000000 
1996-05-30,898.56,4.27,0.48,893.85,904.02,886.71,24081,504835000000 
1996-05-31,903.09,4.53,0.5,898.84,909.78,898.74,25131,531242000000 
1996-06-01,907.98,4.89,0.54,907.24,915.52,906.7,18063,387590000000 
1996-06-03,897.22,-10.76,-1.19,904.62,905.92,895.92,21351,448148000000 
1996-06-04,909.43,12.21,1.36,898.23,909.56,896.79,21780,458584000000 
1996-06-05,913.25,3.82,0.42,910.93,916.45,908.46,29563,704002000000 
1996-06-07,907.83,-5.42,-0.59,914,917.42,907.83,31623,722079000000 
1996-06-08,903.32,-4.51,-0.5,907.25,909.07,903.32,16449,381337000000 
1996-06-10,892.17,-11.15,-1.23,902.85,907.05,891.48,26017,669809000000 
1996-06-11,888.66,-3.51,-0.39,891.3,898.58,888.66,25135,567159000000 
1996-06-12,873.31,-15.35,-1.73,888.65,892.53,871.91,24717,565227000000 
1996-06-13,874.68,1.37,0.16,872.32,876.46,866.56,22292,469723000000 
1996-06-14,862.53,-12.15,-1.39,873.25,873.57,862.44,20012,440638000000 
1996-06-15,859.49,-3.04,-0.35,862.42,864.71,852.74,13252,275778000000 
1996-06-17,856.43,-3.06,-0.36,859.73,860.97,854.2,16245,324259000000 
1996-06-18,862.31,5.88,0.69,857.4,862.33,857.4,19013,369075000000 
1996-06-19,869.56,7.25,0.84,862.94,870.71,862.94,22263,443819000000 
1996-06-20,861.72,-7.84,-0.9,869.6,871.63,861.22,21407,423561000000 
1996-06-21,864.27,2.55,0.3,862.71,868.65,862.71,23841,517859000000 
1996-06-22,856.36,-7.91,-0.92,864.11,865.93,856.36,14385,286490000000 
1996-06-24,842.48,-13.88,-1.62,855.12,855.12,839.75,20251,436830000000 
1996-06-25,836.94,-5.54,-0.66,840.81,842.44,835.01,17885,345087000000 
1996-06-26,823.63,-13.31,-1.59,836.64,839.25,822.41,19220,374301000000 
1996-06-27,820.05,-3.58,-0.43,822.31,824.88,812.53,21323,381919000000 
1996-06-28,823.53,3.48,0.42,820.94,832.99,820.94,17377,320780000000 
1996-06-29,817.43,-6.1,-0.74,822.69,822.85,810.81,10783,197955000000 
1996-07-01,833.79,16.36,2,816.47,833.79,816.05,14250,253704000000 
1996-07-02,837.93,4.14,0.5,833.62,844.87,833.61,19605,365776000000 
1996-07-03,838.24,0.31,0.04,837,839.53,829.87,18451,332890000000 
1996-07-04,841.51,3.27,0.39,839.1,848.91,839.1,21946,416520000000 
1996-07-05,845.12,3.61,0.43,843.17,847.18,838.51,23466,425050000000 
1996-07-06,850.39,5.27,0.62,845.1,850.9,845.1,14649,281964000000 
1996-07-08,847.99,-2.4,-0.28,850.9,857.27,847.99,20708,417927000000 
1996-07-09,858.05,10.06,1.19,847.64,858.1,847.64,21472,456708000000 
1996-07-10,858.79,0.74,0.09,858.56,861.14,854.23,27152,590239000000 
1996-07-11,847.39,-11.4,-1.33,858.2,862.4,847.39,28812,647738000000 
1996-07-12,839.82,-7.57,-0.89,846.76,846.76,838.64,22309,459681000000 
1996-07-13,835.3,-4.52,-0.54,839.39,839.73,835.23,15560,302005000000 
1996-07-15,814.11,-21.19,-2.54,833.54,833.54,814.11,20746,380281000000 
1996-07-16,812.66,-1.45,-0.18,811.97,812.69,800.42,23781,411855000000 
1996-07-18,816.47,3.81,0.47,813.34,827.78,813.34,19105,329122000000 
1996-07-19,837.39,20.92,2.56,815.52,837.41,815.45,19372,368133000000 
1996-07-20,840.05,2.66,0.32,838.55,845.85,835.99,15224,319961000000 
1996-07-22,838.75,-1.3,-0.15,839.57,844.59,837.04,19053,406198000000 
1996-07-23,838.78,0.03,0,837.66,840.47,835.38,20130,445910000000 
1996-07-24,832.48,-6.3,-0.75,838.31,841.9,830.92,19694,460182000000 
1996-07-25,820.29,-12.19,-1.46,831.64,831.64,818.87,20847,461453000000 
1996-07-26,814.03,-6.26,-0.76,818.38,823.24,814,23743,500816000000 
1996-07-27,804.55,-9.48,-1.16,812.25,812.25,802.98,13707,318636000000 
1996-07-29,805.15,0.6,0.07,804.33,813.3,802.9,16559,356816000000 
1996-07-30,807.28,2.13,0.26,805.87,808.21,795.93,18912,400197000000 
1996-07-31,821.71,14.43,1.79,806.13,821.71,806.13,23528,444571000000 
1996-08-01,835.27,13.56,1.65,822.8,837.71,822.8,28344,577264000000 
1996-08-02,826.23,-9.04,-1.08,835.75,835.75,825.63,20867,497716000000 
1996-08-03,824.08,-2.15,-0.26,825.35,827.05,823.48,13547,305638000000 
1996-08-05,824.3,0.22,0.03,823.98,826.21,821.64,19237,401646000000 
1996-08-06,828.05,3.75,0.45,824.28,830.6,822.05,20332,404578000000 
1996-08-07,834.03,5.98,0.72,827.74,834.03,827.6,20100,386782000000 
1996-08-08,837.2,3.17,0.38,834.23,844.93,834.23,27107,517056000000 
1996-08-09,832.61,-4.59,-0.55,836.98,837.19,830.49,18717,345814000000 
1996-08-10,836.77,4.16,0.5,831.69,837.1,831.69,14267,282873000000 
1996-08-12,837.99,1.22,0.15,835.77,838.55,835.73,19320,361009000000 
1996-08-13,833.43,-4.56,-0.54,839.03,839.39,832.32,19200,366374000000 
1996-08-14,825.84,-7.59,-0.91,832.86,833.39,825.81,20604,383075000000 
1996-08-16,814.96,-10.88,-1.32,825.21,825.45,814.81,16401,323324000000 
1996-08-17,810.69,-4.27,-0.52,814.29,814.6,810.18,10601,204199000000 
1996-08-19,800.52,-10.17,-1.25,809.29,810.94,799.53,14871,294959000000 
1996-08-20,793.91,-6.61,-0.83,799.98,806.04,793.9,16126,328858000000 
1996-08-21,789.12,-4.79,-0.6,793.16,793.16,783.33,17223,340400000000 
1996-08-22,779.63,-9.49,-1.2,789.17,792.68,779.59,16827,353262000000 
1996-08-23,781.42,1.79,0.23,779.66,786.27,779.66,21387,444580000000 
1996-08-24,782.13,0.71,0.09,781.69,788.07,781.01,13763,291436000000 
1996-08-26,766.89,-15.24,-1.95,782.67,782.67,766.64,18199,385671000000 
1996-08-27,761.75,-5.14,-0.67,763.72,774.57,760.35,16793,357573000000 
1996-08-28,753.35,-8.4,-1.1,761.17,764.33,749.76,19746,388229000000 
1996-08-29,766.16,12.81,1.7,754.25,766.22,750.41,19353,346865000000 
1996-08-30,782.87,16.71,2.18,767.32,782.89,766.22,20439,379746000000 
1996-08-31,781.49,-1.38,-0.18,782.77,783.08,774.2,13763,252105000000 
1996-09-02,774.26,-7.23,-0.93,781.77,782.81,771.14,17095,316554000000 
1996-09-03,769.8,-4.46,-0.58,771.83,771.83,764.28,16384,301953000000 
1996-09-04,791.64,21.84,2.84,771.95,794.08,771.95,28579,491896000000 
1996-09-05,787.14,-4.5,-0.57,795.25,798.07,787.14,23125,459586000000 
1996-09-06,784.05,-3.09,-0.39,786.64,789.99,779.47,22635,415766000000 
1996-09-07,785.26,1.21,0.15,783.96,787.36,782.03,15757,286807000000 
1996-09-09,797.38,12.12,1.54,785.11,799.11,783.74,23100,403956000000 
1996-09-10,803.04,5.66,0.71,798.32,806.17,798.32,24881,455611000000 
1996-09-11,801.45,-1.59,-0.2,802.98,803.94,798.31,21457,410062000000 
1996-09-12,797.57,-3.88,-0.48,801.35,802.43,794.35,25057,487764000000 
1996-09-13,785.19,-12.38,-1.55,797.39,797.39,785.13,24309,484949000000 
1996-09-14,781.73,-3.46,-0.44,783.97,787.07,781.49,15562,307608000000 
1996-09-16,781.88,0.15,0.02,780.88,788.4,780.88,20944,440321000000 
1996-09-17,781.76,-0.12,-0.02,781.6,784.26,779.17,22380,442974000000 
1996-09-18,782.1,0.34,0.04,782.71,787.5,781.79,28964,555660000000 
1996-09-19,773.15,-8.95,-1.14,781.88,784.58,772.79,28703,559610000000 
1996-09-20,759.35,-13.8,-1.78,773.21,773.87,755.09,30824,620131000000 
1996-09-21,768.37,9.02,1.19,758.69,769.16,754.69,18177,352392000000 
1996-09-23,769.2,0.83,0.11,767.97,778.24,765.29,28486,499508000000 
1996-09-24,777.91,8.71,1.13,768.75,778.35,767.49,26659,536836000000 
1996-09-25,793.21,15.3,1.97,778.84,798.46,778.84,30402,622643000000 
1996-09-30,789.67,-3.54,-0.45,794.33,804.68,789.47,28716,554083000000 
1996-10-01,789.47,-0.2,-0.03,790.47,794.37,784.1,66190,1342940000000 
1996-10-02,794.01,4.54,0.58,789.6,798.62,786.79,45250,784695000000 
1996-10-04,776.43,-17.58,-2.21,793.93,793.93,776.43,38658,675807000000 
1996-10-05,777.31,0.88,0.11,775.38,779.04,773.89,22828,402995000000 
1996-10-07,795.33,18.02,2.32,777.82,801.8,777.82,41051,654245000000 
1996-10-08,797.62,2.29,0.29,795.51,806.12,795.51,39115,635604000000 
1996-10-09,817.78,20.16,2.53,798.71,817.78,798.71,46682,781786000000 
1996-10-10,830.21,12.43,1.52,819.05,830.22,819.05,53891,893401000000 
1996-10-11,833.43,3.22,0.39,830.83,836.96,827.19,53456,939356000000 
1996-10-12,840.8,7.37,0.88,833.93,843.99,833.93,36142,614742000000 
1996-10-14,842.28,1.48,0.18,840.86,849.12,838.08,56017,915408000000 
1996-10-15,828.61,-13.67,-1.62,843.85,848.49,828.61,55160,970896000000 
1996-10-16,835.17,6.56,0.79,829.08,835.26,823.68,47919,882587000000 
1996-10-17,839.73,4.56,0.55,836.32,847.33,834.51,54485,1006230000000 
1996-10-18,830.25,-9.48,-1.13,839.64,847.09,830.24,44571,772316000000 
1996-10-19,831.18,0.93,0.11,830.14,831.97,821.72,25434,432197000000 
1996-10-21,832.62,1.44,0.17,830.43,844.51,829.51,34721,592075000000 
1996-10-22,819.22,-13.4,-1.61,831.96,831.96,818.28,26055,456119000000 
1996-10-23,811.98,-7.24,-0.88,818.3,819.47,811.15,26651,491521000000 
1996-10-24,804.44,-7.54,-0.93,811.27,813.84,804.42,23825,464906000000 
1996-10-25,793.78,-10.66,-1.33,804.99,804.99,789.62,26720,465303000000 
1996-10-26,791.81,-1.97,-0.25,793.32,794.76,788.12,17926,323089000000 
1996-10-28,780.08,-11.73,-1.48,791.41,794.59,780.08,26191,478959000000 
1996-10-29,766.32,-13.76,-1.76,778.97,779.01,766.32,25491,442359000000 
1996-10-30,757.09,-9.23,-1.2,766.03,771.7,752.76,24486,405482000000 
1996-10-31,757.59,0.5,0.07,757.38,763.52,751.43,28492,460944000000 
1996-11-01,767.87,10.28,1.36,757.79,767.96,757.79,29177,460600000000 
1996-11-02,765.73,-2.14,-0.28,769.77,774.51,765.73,21529,341597000000 
1996-11-04,747.42,-18.31,-2.39,765.77,765.77,747.41,30650,467589000000 
1996-11-05,733.65,-13.77,-1.84,744.63,744.63,726.14,32845,488598000000 
1996-11-06,747.29,13.64,1.86,733.6,747.29,733.6,31676,479179000000 
1996-11-07,741.76,-5.53,-0.74,748.68,752.2,738.26,37676,512953000000 
1996-11-08,739.11,-2.65,-0.36,740.82,756.07,739.11,26002,415599000000 
1996-11-09,730.82,-8.29,-1.12,738,745.59,729.41,17132,254618000000 
1996-11-11,729.53,-1.29,-0.18,730.42,730.42,720.01,21805,309968000000 
1996-11-12,752.54,23.01,3.15,729.52,752.65,729.52,28086,399043000000 
1996-11-13,747.32,-5.22,-0.69,753.05,757.72,743.71,23194,399953000000 
1996-11-14,743.03,-4.29,-0.57,746.53,749.49,743.02,21133,343311000000 
1996-11-15,750.29,7.26,0.98,742.44,752.03,741.64,22969,367505000000 
1996-11-16,756.67,6.38,0.85,750.99,757.33,750.99,16702,200682000000 
1996-11-18,750.82,-5.85,-0.77,755.88,759.08,746.97,22476,347115000000 
1996-11-19,747.05,-3.77,-0.5,750.25,754.71,747.04,19126,303176000000 
1996-11-20,744.14,-2.91,-0.39,746.74,750.18,742.1,25141,378833000000 
1996-11-21,744.91,0.77,0.1,743.65,750,743.36,23891,351393000000 
1996-11-22,731.44,-13.47,-1.81,744.51,744.51,730.1,24225,334741000000 
1996-11-25,716.45,-14.99,-2.05,728.4,729.16,716.45,15186,200503000000 
1996-11-26,715.97,-0.48,-0.07,711.4,721.37,710.49,16838,264328000000 
1996-11-27,722.62,6.65,0.93,716.51,727.75,716.51,19892,305965000000 
1996-11-28,736.92,14.3,1.98,723.97,736.97,723.97,24946,390061000000 
1996-11-29,733.5,-3.42,-0.46,737.71,738.89,732.25,22828,348442000000 
1996-11-30,726.48,-7.02,-0.96,732.03,733.36,726.25,14146,197134000000 
1996-12-02,727.83,1.35,0.19,724.75,735.15,724.75,23469,364405000000 
1996-12-03,725.59,-2.24,-0.31,726.82,732.22,722.18,27013,389530000000 
1996-12-04,715.87,-9.72,-1.34,725.72,728.14,713.59,27725,413734000000 
1996-12-05,706.3,-9.57,-1.34,713.96,714.31,705.96,25568,390648000000 
1996-12-06,699.89,-6.41,-0.91,705.57,713.25,698.12,23935,390500000000 
1996-12-07,696.11,-3.78,-0.54,700.05,704.8,696.11,14149,227930000000 
1996-12-09,692.17,-3.94,-0.57,701.22,707.52,692.15,24199,359181000000 
1996-12-10,702.83,10.66,1.54,693.42,702.83,693.42,23968,371310000000 
1996-12-11,704.68,1.85,0.26,705.99,709.48,704.43,28039,456867000000 
1996-12-12,689.38,-15.3,-2.17,705.11,706.01,688.74,25889,398066000000 
1996-12-13,689.07,-0.31,-0.04,690.44,695.72,677.64,26462,441788000000 
1996-12-14,687.34,-1.73,-0.25,689.3,694.11,686.91,14570,232858000000 
1996-12-16,673.92,-13.42,-1.95,686.97,686.97,667.71,22798,367819000000 
1996-12-17,663.35,-10.57,-1.57,675.35,680.09,660.39,31591,370736000000 
1996-12-18,661.39,-1.96,-0.3,662.07,671.43,655.47,31498,350670000000 
1996-12-19,690.97,29.58,4.47,668.13,690.97,668.13,30383,405445000000 
1996-12-20,700.87,9.9,1.43,695.33,703.51,692.47,29999,441649000000 
1996-12-21,693.14,-7.73,-1.1,699.46,700.07,693.03,21509,254027000000 
1996-12-23,684.81,-8.33,-1.2,691.98,697.12,684.81,21537,287169000000 
1996-12-24,677.76,-7.05,-1.03,683.11,687.06,677.56,23778,372403000000 
1996-12-26,659.01,-18.75,-2.77,676.21,676.21,655.24,25462,326408000000 
1996-12-27,651.22,-7.79,-1.18,654.82,657.04,643.57,35103,420099000000 
1997-01-03,653.79,2.57,0.39,647.67,655.7,635.41,13938,170786000000 
1997-01-04,643.41,-10.38,-1.59,653.02,653.02,641.98,14619,197356000000 
1997-01-06,626.87,-16.54,-2.57,637.98,637.98,625.01,17646,217982000000 
1997-01-07,611.05,-15.82,-2.52,622.45,627.61,609.12,24072,313449000000 
1997-01-08,621.41,10.36,1.7,608.53,623.39,600.56,34223,362709000000 
1997-01-09,639.87,18.46,2.97,619.1,640.81,612.41,36051,371079000000 
1997-01-10,648.69,8.82,1.38,637.99,653.59,636.81,36473,419360000000 
1997-01-11,659.54,10.85,1.67,646.68,659.63,645.92,22414,252476000000 
1997-01-13,659.54,0,0,659.81,664.95,655.74,28730,380939000000 
1997-01-14,686.59,27.05,4.1,656.67,687.66,656.67,36617,513597000000 
